Dates,ACMESIE LX Equity,RCMSTYL LX Equity,ALEPTEU LX Equity,AEEI2EC LX Equity,CAIXEIA LX Equity,AXWEOFC LX Equity,AXWECEI LX Equity,MEREMAI LX Equity,ETDD FP Equity,CSEMICE LX Equity,CSESDBEL LX Equity,CSIEEDE LX Equity,PAMEULF BB Equity,DIICEIC LX Equity,DWSTEFC LX Equity,STHOPMI FP Equity,FIDFEBI LX Equity,FJ2C GR Equity,GEQ50AD LX Equity,HSBEURQ LX Equity,HSBCLGI LX Equity,BGEURAX LX Equity,HENEUDI LX Equity,JPEDCAC LX Equity,FLEEUEC LX Equity,SGEURIE LX Equity,METVSRI FP Equity,MEZEI1E ID Equity,NATISRI LX Equity,MOREFAI LX Equity,INGEHDI LX Equity,PIPTFEI LX Equity,SIEEACE LX Equity,SSEIIEU LX Equity,SSGFESI LX Equity,TEMGRIA LX Equity,UBSEITL LX Equity,UECIEQD LX Equity,UGEURSA LX Equity,VANESII ID Equity
03/06/2016,21.94,10.07,965.77,7.65,1543.76,70.49,200.76,25.17,7.4358,956.24,#N/A N/A,921.58,157.42,227.89,190.89,183.08,20.54,9.42,113.56,35.804,15.111,103.6,43.49,114.34,19.36,1170.292,287.84,152.2,61714,11.01,500.46,161.73,105.341,10.1171,8.64,18.22,84.77,92.63,#N/A N/A,159.7746
06/06/2016,21.99,9.93,956.92,7.67,1549.51,70.52,201.4,25.25,7.4592,957.89,#N/A N/A,924.12,157.62,227.89,191.83,183.41,20.55,9.37,112.96,35.88,15.137,103.44,42.89,114.76,19.43,1173.785,287.41,152.57,61769.36,11.05,501.9,162.34,105.1956,10.1453,8.64,18.28,84.96,92.77,#N/A N/A,160.2241
07/06/2016,22.22,10.08,965.66,7.75,1567.52,71.26,203.36,25.54,7.5525,968.71,#N/A N/A,935.84,159.25,231.7,193.61,184.87,20.8,9.45,113.11,36.26,15.276,102.93,43.4,116.08,19.62,1188.956,290.98,154.42,62407.82,11.14,507.71,164.21,105.0117,10.2735,8.81,18.58,85.85,93.49,#N/A N/A,162.2504
08/06/2016,22.13,10.02,961.1,7.7,1560.48,70.83,202.16,25.5,7.5008,962.84,#N/A N/A,929.71,158.11,231.11,192.69,183.55,20.65,9.45,114.13,35.961,15.18,103.73,43.22,115.77,19.55,1181.024,288.67,153.53,61953.12,11.09,505.03,163.48,105.0244,10.2058,8.72,18.51,85.31,93.43,#N/A N/A,161.182
09/06/2016,21.86,9.92,954.6,7.63,1546.08,70.04,200.26,25.36,7.4308,953.23,#N/A N/A,920.77,156.61,229.18,191.38,181.9,20.49,9.33,113.67,35.659,15.081,103.37,42.78,114.94,19.42,1169.722,285.23,152.22,61439.9,11,500.18,161.97,104.9004,10.0954,8.63,18.29,84.51,92.59,#N/A N/A,159.6253
10/06/2016,21.32,9.73,942.79,7.46,1508.91,68.29,195.28,24.7,7.2342,929.93,#N/A N/A,897.56,152.72,224.4,186.00999,177.7,20.05,9.08,112.94,34.631,14.682,102.83,41.98,112.08,18.9,1140.117,278.36,148.67,59975.89,10.69,487.55,158.08,104.4935,9.8549,8.38,17.83,82.69,90.7,#N/A N/A,155.6233
13/06/2016,20.83,9.47,919.6,7.32,1482.02,67.06,191.78,24.25,7.0933,911.1,#N/A N/A,880.17,149.37,220.93,182.3,174.36,19.69,8.8,111.09,34.075,14.459,101.13,41.02,110.1,18.55,1117.47,272.47,145.71,58761.22,10.5,477.07,155.26,104.2118,9.6506,8.23,17.45,81.27,89.33,#N/A N/A,152.6029
14/06/2016,20.35,9.31,904.97,7.19,1453.81,65.89,188.35,23.94,6.9517,893.27,#N/A N/A,863.88,146.48,217.32,179.69,171.24,19.32,8.76,109.65,33.274,14.145,99.19,40.36,108.58,18.3,1096.144,266.9,143.13,57735.75,10.37,469.02,152.31,104.7563,9.4727,8.07,17.12,80.09,87.78,#N/A N/A,149.7845
15/06/2016,20.51,9.38,910.91,7.25,1467.64,66.32,190.08,23.9,7.0267,902.55,#N/A N/A,872.07,147.2,219.35,180.50999,172.46,19.44,8.77,108.43,33.496,14.253,97.9,40.53,108.73,18.3,1106.787,269.37,144.15,58250.95,10.39,472.22,153.76,104.5329,9.5629,8.16,17.23,80.48,88.38,#N/A N/A,151.2108
16/06/2016,20.37,9.23,903.88,7.21,1458.08,65.97,188.89,23.55,7.0025,897.96,#N/A N/A,867.16,146.04,217.72,177.45,171.37,19.33,8.87,109.11,33.038,14.077,98.15,40.22,106.9,17.97,1099.702,266.11,142.94,57893.14,10.22,470.1,152.79,104.3518,9.5074,8.09,17.04,79.93,87.84,#N/A N/A,150.3598
17/06/2016,20.66,9.42,910.73,7.28,1477.6,66.71,191.54,24.04,7.0808,907.92,#N/A N/A,877.02,147.99,219.25,181.77,173.64,19.57,8.96,108.88,33.633,14.319,97.49,40.68,109.35,18.35,1113.37,271.23,145.25,58428.92,10.41,476.18,154.84,104.677,9.6287,8.28,17.39,80.6,88.46,#N/A N/A,152.0844
20/06/2016,21.36,9.72,934.08,7.54,1530.92,69.03,197.3,24.76,7.3192,936.52,#N/A N/A,906.11,152.77,226.43,187.48,178.68,20.24,9.14,109.73,34.78,14.75,98.31,42.08,112.95,18.93,1150.541,280.53,149.88,60339.45,10.79,491.01,160.42,104.7375,9.9484,8.58,17.96,82.97,90.74,#N/A N/A,157.1386
21/06/2016,21.48,9.73,938.58,7.59,1542.31,69.51,198.14,24.86,7.3817,941.91,#N/A N/A,911.42,153.49,227.24,187.78,179.46,20.38,9.29,111.91,34.997,14.86,101.1,42.2,113.24,19.05,1157.041,281.39,150.15,60682.33,10.84,493.26,161.63,104.524,10.0065,8.64,18.01,83.41,91.07,#N/A N/A,158.0518
22/06/2016,21.54,9.76,942.77,7.61,1548.16,69.6,198.46,25.06,7.4058,944.5,#N/A N/A,914.35,153.93,228.19,189.48,179.88,20.45,9.24,112.35,35.291,14.955,101.83,42.45,114.16,19.14,1160.684,281.39,150.75,60898.41,10.95,494.57,161.63,104.5613,10.0373,8.68,18.07,83.63,90.97,#N/A N/A,158.5362
23/06/2016,21.54,9.76,942.77,7.61,1548.16,69.6,198.46,25.06,7.5567,944.5,#N/A N/A,914.35,156.96,228.19,189.48,183.19,20.78,9.52,112.35,35.291,14.955,101.83,42.45,115.09,19.3,1182.323,288.22,153.2,60898.41,10.95,504.43,164.65,104.6357,10.0373,8.68,18.42,83.63,90.97,#N/A N/A,161.4755
24/06/2016,20.26,9.16,908.79,7.14,1463.81,65.25,187.31,23.89,6.905,891.32,#N/A N/A,860.66,145.36,228.19,179.23,170.9,19.32,8.6,114.05,32.892,14.247,102.47,39.96,108.1,18.16,1091.736,260.65,143.2,57499.81,10.41,462.4,153.42,103.3594,9.4157,8.01,16.99,80.27,87.72,#N/A N/A,148.8414
27/06/2016,19.31,9.03,895,6.89,1407,62.71,180.08,22.97,6.7117,863.71,#N/A N/A,831.54,139.25,211.61,169.92999,164,18.55,8.37,107.64,31.204,13.562,98.64,38.62,103.85,17.36,1053.569,246.57,137.21,55270.03,9.93,446.61,147.45,103.9157,9.1151,7.62,16.29,77.82,85.42,#N/A N/A,144.1668
28/06/2016,19.74,9.03,889.43,7.03,1442.4,64.41,184.33,23.5,6.8625,882.55,#N/A N/A,850.55,142.59,216.47,174.99001,168.18,19.01,8.64,106.12,32.049,13.946,95.71,38.95,105.87,17.78,1078.244,252.9,140.62,56664.24,10.17,458.69,151.15,104.1203,9.3236,7.78,16.69,79.79,87.18,#N/A N/A,147.4622
29/06/2016,20.18,9.21,902.71,7.23,1487.79,66.43,187.72,23.88,7.045,902.96,#N/A N/A,871.78,145.95,221.43,178.48,172.08,19.53,8.81,107.29,32.769,14.196,95.98,39.78,107.87,18.05,1104.91,259.63,143.7,58013.03,10.31,471.14,155.87,104.3912,9.5698,7.99,17.09,81.67,89.21,#N/A N/A,151.1364
30/06/2016,20.37,9.26,913.59,7.33,1503.73,67.33,189.99,23.99,7.1267,914.57,#N/A N/A,881.01,147.28,224.85,179.45,174.2,19.75,8.98,108.41,33.091,14.345,97.96,40.06,108.53,18.18,1116.73,261.2,145.03,58510.94,10.35,477.11,157.53,104.8106,9.6719,8.06,17.27,82.61,90,#N/A N/A,152.7417
01/07/2016,20.56,9.36,920.94,7.38,1514.16,67.63,191.48,24.33,7.1742,921.31,#N/A N/A,889.05,148.9,226.97,182.75,175.95,19.89,8.96,108.86,33.621,14.555,98.91,40.49,110.26,18.46,1127.281,264.3,146.74,59073.45,10.53,479.43,158.64,104.8902,9.7596,8.06,17.43,83.15,90.82,#N/A N/A,154.1372
04/07/2016,20.56,9.38,918.83,7.31,1503.9,67.09,189.12,24.2,7.1233,914.5,#N/A N/A,882.08,147.07,225.7,181.11,174.25,19.76,8.91,109.13,33.25,14.385,99.84,40.36,109.56,18.33,1117.639,260.71,145.17,58493.95,10.42,476.64,157.56,104.8658,9.6834,8.05,17.25,82.46,90.26,#N/A N/A,152.9289
05/07/2016,19.96,9.2,905.05,7.2,1480.28,66.36,186.37,23.8,6.9992,898.84,#N/A N/A,866.72,144.63,222.2,177.53,171.56,19.45,8.74,108.7,32.584,14.123,99.78,39.67,107.71,17.99,1097.809,254.63,142.44,57612.13,10.23,467.82,155.07,104.7655,9.5008,7.92,16.89,81.39,88.95,#N/A N/A,150.2471
06/07/2016,19.64,9.05,892.06,7.09,1455.5,65.39,183.29,23.42,6.8733,883.86,#N/A N/A,852.13,142,219.02,174.39999,168.68,19.14,8.67,108.01,31.88,13.861,98.32,38.72,105.96,17.66,1079.364,249.2,140.07,56710.46,10.04,458.99,152.46,105.0864,9.3406,7.79,16.54,80.15,87.72,#N/A N/A,147.7107
07/07/2016,19.79,9.15,902.74,7.15,1470.66,66.02,184.31,23.76,6.9233,890.15,#N/A N/A,858.05,143.46,221.06,176.58,169.68,19.34,8.61,107.35,32.255,14.048,96.8,39.39,107.44,17.94,1087.165,251.07,141.34,57046.39,10.19,462.43,154.06,104.7703,9.4054,7.87,16.77,80.68,88.32,#N/A N/A,148.7319
08/07/2016,20.19,9.14,903.46,7.28,1493.89,67.21,188.31,24.01,7.0633,907.93,#N/A N/A,875.79,146.58,224.52,178.33,172.84,19.61,8.78,107.57,33.062,14.296,97.52,39.68,108.5,18.13,1109.86,257.84,144.39,58163.7,10.32,472.54,156.48,104.8846,9.5999,8.05,17.17,81.94,89.5,#N/A N/A,151.8145
11/07/2016,20.55,9.31,919.78,7.4,1517.66,68.03,191.48,24.36,7.1858,924.3,#N/A N/A,890.49,149.16,228.44,181.13,175.72,19.91,8.97,108.5,33.646,14.545,98.23,40.44,110.41,18.4,1129.078,261.9,147.1,59068.24,10.49,479.77,158.93,104.719,9.7745,8.2,17.44,83,90.57,#N/A N/A,154.3621
12/07/2016,20.85,9.59,938.68,7.51,1533.88,68.84,194.33,24.65,7.3017,936.65,#N/A N/A,903.54,151.27,229.99,183.75999,177.99,20.08,9.09,109.18,34.242,14.708,99.7,41.27,112.01,18.68,1145.434,267.84,149.08,59795.52,10.68,488.51,160.61,104.3767,9.9041,8.34,17.7,83.54,91.13,#N/A N/A,156.6222
13/07/2016,20.81,9.58,932.97,7.5,1531.98,68.75,193.78,24.76,7.2867,935.03,#N/A N/A,902.06,150.73,230.62,183.66,177.94,20.01,9.1,109.9,34.248,14.713,100.91,41.37,111.7,18.69,1143.44,266.85,148.94,59755.46,10.69,486.82,160.4,104.3628,9.9009,8.3,17.61,83.22,91.16,#N/A N/A,156.3453
14/07/2016,21.08,9.68,942.42,7.58,1531.98,69.4,196.31,24.96,7.3775,947.19,#N/A N/A,911.79,152.58,232.78,185.83,177.94,20.16,9.2,109.58,34.65,14.8,101.11,41.63,113.14,18.88,1156.001,270.98,150.42,60344.9,10.8,494.09,161.64,104.4826,9.9936,8.44,17.78,83.88,91.61,#N/A N/A,158.0641
15/07/2016,20.93,9.64,935.82,7.56,1541.46,69.18,195.56,24.81,7.3675,946.21,#N/A N/A,909.93,152.04,232.22,184.88,178.94,20.11,9.21,110.13,34.515,14.736,101.62,41.25,112.42,18.78,1153.418,269.92,149.95,60202.33,10.72,493.55,161.4,104.4472,9.9729,8.41,17.74,83.76,91.44,#N/A N/A,157.7405
18/07/2016,20.98,9.67,945.91,7.56,1544.61,69.47,195.7,24.75,7.3442,944.1,#N/A N/A,909.51,152.64,232.58,184.3,179.09,20.15,9.16,110.28,34.561,14.776,101.04,41.55,112.26,18.72,1152.972,270.09,150.3,60259.34,10.7,492.6,161.71,104.7173,9.9681,8.42,17.77,83.73,91.49,#N/A N/A,157.6553
19/07/2016,20.99,9.55,937.83,7.56,1537.85,69.19,194.7,24.77,7.2983,940.47,#N/A N/A,905.17,152.77,230.63,184.38,178.05,20.08,9.11,109.98,34.268,14.712,101.66,41.31,111.74,18.72,1147.787,268.32,150.2,59983.41,10.68,490.31,161.03,104.6163,9.92,8.4,17.71,83.47,91.27,#N/A N/A,156.8972
20/07/2016,21.23,9.68,953.79,7.65,1553.5,69.94,197.24,24.95,7.3875,951.08,#N/A N/A,915.53,154.54,233.69,186.10001,180.3,20.29,9.22,109.78,34.645,14.884,101.3,41.94,113.14,18.88,1160.985,271.16,152.05,60840.19,10.82,495.35,162.66,104.6394,10.0334,8.47,17.88,84.45,91.91,#N/A N/A,158.6916
21/07/2016,21.16,9.67,951.58,7.63,1552.49,69.79,197.15,24.99,7.3983,951.25,#N/A N/A,915.48,154.54,233.35,186.38,180.02,20.22,9.2,110.21,34.723,14.908,102.26,41.76,113.24,18.86,1160.777,271.45,151.74,60739.29,10.82,496.19,162.55,104.6966,10.0476,8.49,17.89,84.3,91.71,#N/A N/A,158.689
22/07/2016,21.11,9.72,952.4,7.65,1551.68,69.99,197.45,25.05,7.4,952.93,#N/A N/A,916.83,154.41,233.67,186.64,180.49,20.24,9.26,110.24,34.723,14.903,102.11,41.78,113.65,18.91,1162.324,271.48,151.8,60807.92,10.82,497.56,162.49,104.9277,10.0481,8.47,17.86,84.48,92.02,#N/A N/A,158.9237
25/07/2016,21.21,9.79,963.59,7.67,1553.41,70.01,197.68,25.14,7.4033,954.21,#N/A N/A,918.39,154.84,235.03,187.28,180.95,20.3,9.24,110.42,34.667,14.906,102.2,42.14,114,18.98,1164.513,271.56,152.01,60978.91,10.84,496.9,162.66,104.8162,10.0789,8.49,17.84,84.57,92.26,#N/A N/A,159.1906
26/07/2016,21.34,9.69,962.42,7.68,1555.03,69.96,198.19,25.24,7.4167,955.78,#N/A N/A,920.31,155.01,235.98,187.66,181.21,20.37,9.28,110.39,34.7,14.962,102.58,42.09,114.13,19.06,1166.832,270.73,152.89,61031.48,10.89,496.28,162.86,104.8262,10.1001,8.48,17.86,84.96,92.29,#N/A N/A,159.5213
27/07/2016,21.51,9.85,970.54,7.72,1561.2,70.22,200.12,25.45,7.4692,963.31,#N/A N/A,927.04,156.28,237.6,188.96001,182.87,20.42,9.31,110.31,35.049,15.104,102.52,42.48,115.21,19.22,1175.387,274.73,154.14,61514.51,11,501.33,163.53,104.7662,10.1599,8.54,18,85.11,92.62,#N/A N/A,160.6934
28/07/2016,21.3,9.82,970.14,7.67,1545.69,69.23,198.63,25.31,7.39,956.96,#N/A N/A,918.41,154.97,237.4,187.87,181.76,20.34,9.3,110.75,34.601,15.033,102.86,42.45,114.72,19.15,1165.175,272.39,153.32,61033.77,10.89,495.94,161.89,105.182,10.0796,8.45,17.85,84.96,92.23,#N/A N/A,159.1895
29/07/2016,21.44,9.79,970.89,7.74,1556.47,69.82,199.58,25.26,7.4383,963.05,#N/A N/A,926.29,156.15,237.81,187.78,182.09,20.4,9.3,109.99,34.932,15.053,102.54,42.36,114.72,19.16,1174.853,276.16,154.22,61321.14,10.88,499.62,163.01,104.8385,10.1514,8.52,18.06,85.56,92.86,#N/A N/A,160.5543
01/08/2016,21.28,9.78,974.91,7.71,1546.99,69.4,198.13,25.19,7.3908,957.42,#N/A N/A,920.51,155.42,237.25,187.27,181.41,20.18,9.26,110.69,34.711,15.015,102.33,42.29,114.15,19.11,1167.276,273.5,153.53,61083.5,10.84,495.81,163.01,104.6947,10.102,8.45,17.93,85.39,92.48,#N/A N/A,159.5462
02/08/2016,21.01,9.55,959.69,7.59,1526.16,68.54,194.27,24.96,7.2383,941.38,#N/A N/A,903.1,153.16,234.27,184.8,178.73,19.94,8.89,110.22,33.964,14.771,102.26,41.85,113.28,18.9,1145.591,267.62,150.92,60160.74,10.71,486.29,159.85,104.7126,9.8972,8.28,17.55,84.34,85.48,#N/A N/A,156.5278
03/08/2016,21,9.52,951.93,7.61,1526.98,68.51,194.73,24.75,7.2492,945.31,#N/A N/A,903.48,153.2,234.19,184.31,178.84,19.91,8.85,109.27,34.037,14.753,101.46,41.57,112.73,18.8,1145.699,268.15,150.77,60037.88,10.64,488.71,159.95,104.3769,9.915,8.31,17.64,84.14,85.44,#N/A N/A,156.5909
04/08/2016,21.16,9.62,956.33,7.66,1538.42,68.9,196.16,24.82,7.3008,951.5,#N/A N/A,910.09,154.38,235.18,185.42,179.96,20.09,8.89,109.5,34.357,14.849,101.07,41.85,113.46,18.9,1154.458,270.41,151.99,60441.46,10.71,492.36,161.14,104.4741,9.9875,8.37,17.84,84.77,85.73,#N/A N/A,157.7351
05/08/2016,21.49,9.66,962.72,7.78,1554.46,69.74,198.93,25.21,7.4175,965.26,#N/A N/A,923.3,156.5,238.37,188.2,182.2,20.28,9,109.82,34.69,15.029,101.28,42.06,115.16,19.19,1170.981,275.28,153.91,61231.6,10.87,499.16,162.82,104.5088,10.1325,8.48,18.08,85.72,86.37,#N/A N/A,160.0272
08/08/2016,21.52,9.85,974.19,7.79,1555.3,69.7,199.53,25.26,7.4375,967.84,#N/A N/A,926.23,156.7,238.29,188.55,182.6,20.22,9.03,110.49,35.025,15.064,101.99,42.6,115.61,19.25,1174.774,277.02,154.37,61334.71,10.92,501.63,162.89,104.2539,10.1644,8.54,18.18,85.72,86.78,#N/A N/A,160.5292
09/08/2016,21.88,9.85,975.37,7.9,1569.52,70.2,202.01,25.45,7.5533,983.29,#N/A N/A,939.8,158.87,242.26,190.12,184.83,20.47,9.17,110.5,35.494,15.267,102.25,42.78,116.24,19.4,1191.748,280.22,156.28,62174.99,11.01,507.77,164.39,104.0003,10.2987,8.65,18.42,86.85,87.43,#N/A N/A,162.8831
10/08/2016,21.81,9.95,986.08,7.87,1566.33,70.03,201.59,25.54,7.5217,981.28,#N/A N/A,937.4,158.56,240.38,190.39,184.5,20.39,9.14,111.1,35.589,15.282,102.62,42.96,116.68,19.42,1188.874,280.29,155.69,61977.42,11.04,505.41,164.06,103.8811,10.2717,8.64,18.39,86.58,87.38,#N/A N/A,162.4656
11/08/2016,22.04,9.94,987.72,7.95,1581,70.77,203.75,25.65,7.5983,991.77,#N/A N/A,946.65,160.55,243.59,191.44,186.17,20.57,9.26,110.84,35.766,15.385,102.75,43.25,117.43,19.54,1200.489,283.14,157.17,62632.58,11.14,509.49,165.61,104.0304,10.3874,8.69,18.54,87.25,87.83,#N/A N/A,164.0712
12/08/2016,22.03,10,991.17,7.94,1578.21,70.6,203.53,25.69,7.59,990.22,#N/A N/A,945.67,160.29,243.82,191.35001,185.88,20.52,9.23,111.42,35.825,15.384,103.22,43.23,117.55,19.57,1199.389,283.35,157.16,62535.53,11.15,509.66,165.61,103.948,10.3769,8.68,18.59,86.96,87.93,#N/A N/A,163.9029
15/08/2016,22.03,10,991.17,7.94,1578.21,70.6,203.53,25.69,7.5917,990.22,#N/A N/A,946.98,160.29,243.82,191.35001,185.88,20.5,9.25,111.42,35.825,15.384,103.22,43.23,117.51,19.58,1200.707,283.39,157.48,62535.53,11.15,509.18,165.32,103.9276,10.3769,8.68,18.64,86.96,87.93,#N/A N/A,164.1237
16/08/2016,21.86,9.93,987.63,7.89,1565.94,69.97,202.82,25.57,7.5167,983.13,#N/A N/A,938.65,158.97,243.38,189.73,184.74,20.26,9.15,111.22,35.578,15.263,103.35,42.84,116.5,19.4,1190.183,282.32,156.13,61995.13,11.05,506.21,164.03,103.994,10.2852,8.61,18.52,86.21,87.38,#N/A N/A,162.6729
17/08/2016,21.67,9.84,977.31,7.81,1553.3,69.35,200.37,25.32,7.4267,972.83,#N/A N/A,928.45,157.07,240.83,187.8,183.03,20.09,9.12,110.55,35.131,15.094,102.83,42.42,115.25,19.2,1176.981,278.85,154.65,61348.6,10.94,500.17,162.69,104.0119,10.1733,8.52,18.34,85.46,86.63,#N/A N/A,160.9045
18/08/2016,21.85,9.85,980.36,7.87,1564.33,69.77,201.6,25.47,7.4675,978.59,#N/A N/A,933.89,157.7,242.23,188.84,184.46,20.22,9.08,110.03,35.328,15.18,102.09,42.5,116.03,19.31,1184.426,281.09,155.68,61680.41,10.97,503.32,163.85,104.1309,10.2469,8.59,18.52,85.98,87.13,#N/A N/A,161.844
19/08/2016,21.73,9.74,976.45,7.81,1551.9,69.23,200.07,25.24,7.4033,972.38,#N/A N/A,926.82,156.93,241.28,187.35001,183.41,20.1,9.04,110.43,34.972,15.074,102.39,42.23,115.16,19.12,1175.069,278.17,155.09,61286.99,10.86,499.1,162.56,104.0697,10.1551,8.51,18.33,85.46,86.44,#N/A N/A,160.618
22/08/2016,21.73,9.84,985.65,7.81,1552.42,69.41,200.18,25.3,7.3775,970.88,#N/A N/A,925.08,157.45,240.61,187.88,183.53,20.07,9,109.78,35.142,15.084,102.02,42.22,115.31,19.16,1173.348,277.93,154.78,61285.16,10.89,499.09,162.6,103.7657,10.1357,8.52,18.33,85.44,86.55,#N/A N/A,160.3136
23/08/2016,21.89,9.83,987.58,7.88,1566.77,69.95,202.44,25.55,7.4592,980.29,#N/A N/A,934.48,158.75,242.1,190.03,185.24,20.21,9.06,109.77,35.558,15.234,102.12,42.49,116.51,19.35,1185.376,281.83,156.1,61837.08,11.04,504.17,164.1,103.5847,10.2388,8.62,18.51,86.1,87.01,#N/A N/A,161.9427
24/08/2016,22.03,9.9,988.81,7.91,1572.64,70.2,203.51,25.49,7.4983,983.97,#N/A N/A,937.57,159.16,242.73,189.99001,186.27,20.23,9.09,110.27,35.679,15.246,102.69,42.73,116.55,19.35,1189.227,283.84,156.27,62064.66,11.03,506.48,164.69,103.3613,10.2871,8.68,18.6,86.14,87.04,#N/A N/A,162.4798
25/08/2016,21.83,9.78,977.52,7.85,1559.75,69.66,201.91,25.29,7.4508,977.01,#N/A N/A,931.28,158.02,241.21,188.92999,185.02,20.1,9.05,110.5,35.432,15.173,103.09,42.34,115.94,19.22,1181.058,281.66,155.29,61617.46,10.95,503.35,163.34,103.3055,10.2039,8.59,18.43,85.62,86.69,#N/A N/A,161.3869
26/08/2016,22,9.81,976.55,7.91,1567.84,69.94,203.26,25.34,7.5067,983.36,#N/A N/A,937.45,158.9,242.28,189.31,186.42,20.21,9.08,110.16,35.684,15.24,102.36,42.34,116.28,19.27,1188.807,284.11,156.14,62014.21,10.97,506.03,164.2,103.3483,10.286,8.64,18.54,86.09,86.96,#N/A N/A,162.4553
29/08/2016,21.97,9.84,977.58,7.88,1565.55,69.79,202.39,25.37,7.4758,980.13,#N/A N/A,934.3,158.48,242.28,189.46001,185.79,20.16,9.14,110.57,35.514,15.185,102.34,42.3,116.32,19.34,1184.652,282.79,155.91,61910.98,10.99,503.78,164.2,103.3578,10.2511,8.64,18.48,85.91,86.73,#N/A N/A,161.9071
30/08/2016,22.13,9.96,988.14,7.94,1572.88,70.24,203.98,25.58,7.56,988.27,#N/A N/A,941.61,159.88,243.06,191.92,187.54,20.27,9.17,110.34,35.92,15.306,102.42,42.76,117.59,19.5,1194.349,285.23,156.8,62284.26,11.14,507.89,164.72,103.4771,10.3316,8.7,18.63,86.35,87.26,#N/A N/A,163.1759
31/08/2016,22.16,9.98,983.67,7.91,1567.5,70.02,203.5,25.47,7.5358,985.63,#N/A N/A,938.8,159.11,241.39,191.48,187.36,20.18,9.15,110.86,35.904,15.269,102.92,42.84,117.39,19.45,1190.585,285.39,156.16,62095.01,11.15,507.66,164.14,103.4452,10.2864,8.69,18.63,85.84,86.9,#N/A N/A,162.6876
01/09/2016,22.24,10.03,983.46,7.92,1567.13,70.06,204.34,25.4,7.5208,985.51,#N/A N/A,938.4,159.13,240.94,191.14999,188.07,20.19,9.19,110.65,35.801,15.259,102.61,43.03,117.38,19.44,1190.579,285.83,155.94,62177.02,11.16,508.3,164.11,103.3919,10.2959,8.74,18.6,85.8,86.91,#N/A N/A,162.6139
02/09/2016,22.64,9.94,980.03,8.05,1598.85,71.62,207.49,25.54,7.6767,1004.44,#N/A N/A,955.52,162.19,245.8,193.07001,191.57,20.59,9.33,110.76,36.387,15.5,102.75,42.99,118.13,19.61,1212.232,290.32,158.17,63361.84,11.24,517.22,167.4,103.3896,10.4726,8.87,18.84,87.31,88.29,#N/A N/A,165.5816
05/09/2016,22.64,10.15,990.45,8.05,1599.58,71.52,207.23,25.73,7.6742,1003.94,#N/A N/A,955.67,162.32,245.67,194.46001,191.57,20.58,9.34,111.77,36.529,15.546,103.04,43.62,118.89,19.73,1212.441,290.33,158.54,63322.9,11.33,517.71,167.48,103.4315,10.4739,8.9,18.9,87.32,88.28,#N/A N/A,165.6035
06/09/2016,22.68,10.12,985.46,8.03,1593.41,71.3,206.29,25.78,7.65,1000.21,#N/A N/A,952.68,162.08,245.36,194.64,190.72,20.54,9.34,111.71,36.564,15.501,104.03,43.56,119.06,19.77,1209.096,288.16,158.42,63232.69,11.37,515.29,166.84,103.4676,10.441,8.85,18.82,87.38,88.28,#N/A N/A,165.0793
07/09/2016,22.78,10.1,989.2,8.07,1598.52,71.51,207.39,25.78,7.7042,1005.35,#N/A N/A,958.99,163.06,246.47,194.92999,192.07,20.61,9.34,111.7,36.626,15.588,103.88,43.58,119.18,19.77,1216.822,290.07,159.48,63542.74,11.38,518.65,167.38,103.5602,10.5102,8.91,18.9,87.85,88.61,#N/A N/A,166.173
08/09/2016,22.79,10.16,991.72,8.03,1593.31,71.22,206.68,25.63,7.6833,999.85,#N/A N/A,955.92,162.85,244.52,193.12,191.24,20.56,9.34,112.1,36.765,15.555,103.85,43.66,118.29,19.64,1213.055,290.36,158.76,63257.09,11.29,519.27,166.82,103.8308,10.4753,8.92,18.94,87.38,88.49,#N/A N/A,165.6388
09/09/2016,22.51,10.14,983.33,7.93,1575.93,70.48,204.58,25.45,7.605,987.64,#N/A N/A,945.18,161.45,241.58,191.96001,189.39,20.33,9.21,112.07,36.322,15.397,103.77,43.47,117.76,19.6,1199.782,287.7,156.9,62669.68,11.26,514.22,165.01,103.5375,10.3578,8.87,18.75,86.26,87.5,#N/A N/A,163.7792
12/09/2016,22.29,9.82,957.98,7.84,1561.11,69.88,201.77,25.05,7.5,975.75,#N/A N/A,934.04,159.45,238.7,188.59,187.24,20.17,9.26,111.58,35.765,15.189,102.94,42.38,115.97,19.23,1185.119,283.04,155.51,61993.12,11.07,506.36,163.46,103.2734,10.2367,8.77,18.66,85.58,86.75,#N/A N/A,161.8378
13/09/2016,22.02,9.9,969.38,7.76,1545.03,69.17,200.52,25.04,7.4092,968.8,#N/A N/A,925.25,158.27,237.75,188.36,185.94,20.05,9.03,110.87,35.719,15.148,101.51,42.85,115.71,19.19,1173.911,279.06,154.4,61524.97,11.04,500.21,161.77,103.063,10.1404,8.68,18.28,84.96,86.14,#N/A N/A,160.3164
14/09/2016,22.01,9.81,967.07,7.75,1543.24,69.11,200.24,24.97,7.385,966.83,#N/A N/A,922.86,158.04,237.11,186.72,185.91,20.04,8.96,110.17,35.29,15.116,101.67,42.57,114.89,19.06,1171.043,278.14,154.36,61374.38,10.98,497.36,161.59,102.8765,10.1139,8.66,18.27,84.83,85.99,#N/A N/A,159.8986
