Dates,SX7315T Index,SX5U Index,SX5T Index,SX7T Index,SD3T Index,MSDEEMUN Index,SXXT Index,SX7315T Index,SX5TL Index,SXO7T Index,SXQD50R Index,SCXT Index,MCXT Index,SX5NFT Index,DJSZXAET Index,SXLV1T Index,SLVT Index,SXEDV5R Index,SX5TESG Index,SX5DU Index,SLGT Index,SCXU Index,SX5E Index,SX5EDHB Index,SX5EL Index,SX5EDFT Index,SX5HUN Index,SX5EDCHD Index,SXKP Index
19/06/2012,36.76,3628.67,3832.85,158.23,2246.34,99.502,371.97,36.76,2538.89,396.85,94.62,232.34,342.36,1475.42,96.79,97.84,1100.15,164.01,87.02,112.56,1442.32,218.39,2198.01,116.5,834.06,955.77,80.27,99.36,235.26
20/06/2012,37.61,3651.8,3849.39,161.92,2269.28,100.067,374.19,37.61,2560.78,406.61,95.23,235.12,346.15,1475.71,97.36,97.99,1112.66,166.07,87.33,113.06,1435.18,221.45,2207.49,117,841.25,961.01,80.63,99.78,235.67
21/06/2012,37.56,3611.71,3836.26,161.69,2258.54,99.644,372.67,37.56,2543.29,405.7,95.09,234.51,344.48,1469.9,96.81,97.86,1107.55,165.61,87.08,112.69,1430.89,219.2,2199.42,116.61,835.09,963.84,80.33,99.44,234.52
22/06/2012,37.76,3570.92,3814.27,162.56,2262.49,98.95,370.11,37.76,2514.11,407.43,95.29,232.86,343.24,1459.39,95.95,97.6,1107.32,167.1,86.49,112.05,1410.21,216.44,2186.81,115.94,825.51,959.82,79.84,98.86,236.01
25/06/2012,35.79,3463.9,3716.42,154.06,2211.26,96.692,361.57,35.79,2385.05,385.87,93.38,227.03,336.27,1430.37,93.53,96.46,1072.11,163.44,84.3,109.16,1391.21,210.08,2130.71,112.97,783.13,949.78,77.77,96.33,232.94
26/06/2012,35.24,3456.93,3711.61,151.69,2208.85,96.365,360.2,35.24,2378.85,380.27,93.07,224.33,332.96,1430.05,93.11,96.14,1070.12,162.32,84.27,109.02,1390.26,207.44,2127.95,112.82,781.09,948.98,77.66,96.21,233.66
27/06/2012,36.28,3514.16,3777.3,156.16,2242.02,98.018,366.32,36.28,2463.03,391.55,94.77,227.73,338.86,1452.08,94.86,97.51,1091.92,165.09,85.81,110.96,1406.98,210.35,2165.61,114.82,808.73,954.43,79.05,97.91,237.18
28/06/2012,36,3492.62,3763.36,154.95,2242.04,97.65,364.91,36,2444.83,388.89,94.85,226.42,337.92,1447.5,94.54,97.27,1091.74,165.59,85.34,110.55,1393.64,208.62,2157.62,114.39,802.75,955.85,78.75,97.55,237.44
29/06/2012,39.06,3743.87,3950.16,168.13,2329,102.131,381.73,39.06,2687.51,422.65,98.47,236.48,350.62,1508.37,99.18,100.17,1148.65,172.07,89.61,116.17,1452.06,222.52,2264.72,120.11,882.44,975.99,82.8,102.39,240.83
02/07/2012,39.6,3757.3,3997.88,170.45,2354.6,103.343,386.2,39.6,2752.36,428.15,99.56,240.06,354.72,1527.04,100.2,101.17,1160.5,173.61,90.59,117.55,1470.13,223.99,2292.08,121.54,903.73,982.87,83.79,103.61,242.7
03/07/2012,39.97,3810.42,4047.33,172.04,2366.71,104.549,390.65,39.97,2820.42,432.72,100.2,242.68,358.3,1546.47,101.7,101.86,1174,174.47,91.64,119,1486.87,226.84,2320.43,123.05,926.08,992.35,84.82,104.9,242.76
04/07/2012,39.64,3770.48,4035.64,170.64,2362.5,104.42,390.1,39.64,2804.1,428.94,100.04,242.78,359.41,1544.24,101.52,101.96,1168.47,174.3,91.32,118.66,1488.59,225.2,2312.41,122.7,919.67,992.16,84.56,104.59,242.83
05/07/2012,38.34,3687.24,3987.67,165.06,2337.95,103.301,385.83,38.34,2737.41,414.59,99.04,240.6,355.35,1532.01,100.3,101.53,1149.73,172.27,90.3,117.26,1481.83,220.88,2284.92,121.24,897.8,993.78,83.56,103.34,242.93
06/07/2012,36.69,3585.95,3901.44,157.93,2297.26,101.316,378.35,36.69,2619,396.15,97.67,235.98,349.51,1504.93,98.23,100.6,1123.05,169.75,88.37,114.78,1459.23,215.34,2235.51,118.67,858.96,983.92,81.8,101.1,240.28
09/07/2012,36.55,3571.56,3888.16,157.36,2299.7,100.966,377.1,36.55,2601.1,394.8,97.49,234.33,348.39,1499.71,97.86,100.25,1122.92,169.76,88.07,114.41,1449.4,213.71,2227.91,118.27,853.1,982.74,81.54,100.75,241.51
10/07/2012,36.54,3582.16,3913.7,157.27,2308.03,101.758,380.06,36.54,2635.25,394.64,97.93,236.65,352.14,1511.5,98.51,100.85,1126.89,170.17,88.74,115.12,1465.29,215.04,2241.85,119.02,863.77,984.15,82.06,101.4,242.38
11/07/2012,36.93,3587.4,3921.35,158.98,2316.74,101.648,379.68,36.93,2645.53,399.3,98.14,234.96,349.82,1510.94,98.78,100.8,1134.51,170.9,88.92,115.34,1457.14,213.41,2246.23,119.24,867.14,984.16,82.22,101.61,245.86
12/07/2012,36.19,3539.29,3889.55,155.78,2298.45,100.774,376.26,36.19,2602.61,391.25,96.79,231.92,346.32,1500.95,97.77,100.04,1122.12,168.51,88.18,114.42,1449.14,209.52,2228.01,118.31,853.07,977.32,81.58,100.78,241.28
13/07/2012,36.18,3609.4,3947.17,155.76,2345.46,102.243,381.77,36.18,2679.71,390.95,98.17,235.13,350.64,1527.69,99.14,101.47,1136.97,171.39,89.47,116.08,1473.59,213.47,2259.09,120.01,876.87,981.95,82.74,102.27,247.84
16/07/2012,35.53,3596.83,3934.7,152.94,2346.8,102.148,381.43,35.53,2662.75,383.76,98.19,235.85,350.68,1525.54,98.89,101.59,1132.15,170.96,89.28,115.73,1473.71,214.05,2251.96,119.63,871.33,979.14,82.49,101.94,247.64
17/07/2012,35.32,3586.97,3932.59,152.06,2348.45,102.109,381.27,35.32,2659.89,381.33,98.17,235.76,350.42,1526.18,98.9,101.72,1128.33,170.9,89.26,115.66,1479.57,213.5,2250.75,119.57,870.39,980.56,82.45,101.9,247.72
18/07/2012,35.53,3656.42,3991.9,152.93,2364.15,103.465,386.25,35.53,2740.11,383.84,99.1,237.52,353.21,1551.44,100.05,102.66,1143.64,172.14,90.6,117.37,1502.33,216,2284.7,121.33,896.64,986.4,83.65,103.42,250.85
19/07/2012,35.8,3683.79,4022.93,154.12,2372.33,104.465,390.15,35.8,2782.7,386.58,99.43,241.45,357.51,1564.76,100.94,103.54,1147.25,172.28,91.38,118.25,1524.88,219.51,2302.45,122.22,910.57,991.04,84.28,104.23,251.07
20/07/2012,33.61,3552.3,3909.15,144.7,2306.06,101.97,380.83,33.61,2625.29,362.67,97.13,236.49,349.72,1529.05,98.43,102.01,1105.29,167.14,88.92,115.01,1505.92,213.36,2237.33,118.88,859.06,978.75,81.99,101.28,243.96
